"","date","state","cases","deaths","new_cases","new_deaths","mask_mandate"
"31075","2021-10-13","Vermont",36352,340,327,1,"no"
"31076","2021-10-14","Vermont",36503,342,151,2,"no"
"31077","2021-10-15","Vermont",36730,343,227,1,"no"
"31078","2021-10-16","Vermont",37069,345,339,2,"no"
"31079","2021-10-17","Vermont",37318,345,249,0,"no"
"31080","2021-10-18","Vermont",37519,346,201,1,"no"
"31081","2021-10-19","Vermont",37651,347,132,1,"no"
"31082","2021-10-20","Vermont",37768,349,117,2,"no"
"31083","2021-10-21","Vermont",38090,351,322,2,"no"
"31084","2021-10-22","Vermont",38320,351,230,0,"no"
"31085","2021-10-23","Vermont",38573,351,253,0,"no"
"31086","2021-10-24","Vermont",38843,351,270,0,"no"
"31087","2021-10-25","Vermont",38982,351,139,0,"no"
"31088","2021-10-26","Vermont",39072,356,90,5,"no"
"31089","2021-10-27","Vermont",39233,358,161,2,"no"
"31090","2021-10-28","Vermont",39559,360,326,2,"no"
"31091","2021-10-29","Vermont",39788,364,229,4,"no"
"31092","2021-10-30","Vermont",39923,364,135,0,"no"
"31093","2021-10-31","Vermont",40191,364,268,0,"no"
"31094","2021-11-01","Vermont",40340,368,149,4,"no"
