"","date","state","cases","deaths","weekday","new_cases","new_deaths","mask_mandate"
"3954",2021-03-30,"South Carolina",550669,9126,"Tuesday",7757,96,"no"
"3955",2021-04-06,"South Carolina",557803,9204,"Tuesday",7134,78,"no"
"3956",2021-04-13,"South Carolina",564128,9289,"Tuesday",6325,85,"no"
"3957",2021-04-20,"South Carolina",570606,9355,"Tuesday",6478,66,"no"
"3958",2021-04-27,"South Carolina",575956,9435,"Tuesday",5350,80,"no"
"3959",2021-05-04,"South Carolina",581221,9524,"Tuesday",5265,89,"no"
"3960",2021-05-11,"South Carolina",585219,9596,"Tuesday",3998,72,"no"
"3961",2021-05-18,"South Carolina",589098,9656,"Tuesday",3879,60,"no"
"3962",2021-05-25,"South Carolina",591525,9705,"Tuesday",2427,49,"no"
"3963",2021-06-01,"South Carolina",593262,9736,"Tuesday",1737,31,"no"
"3964",2021-06-08,"South Carolina",594345,9754,"Tuesday",1083,18,"no"
"3965",2021-06-15,"South Carolina",595285,9790,"Tuesday",940,36,"no"
"3966",2021-06-22,"South Carolina",595813,9804,"Tuesday",528,14,"no"
"3967",2021-06-29,"South Carolina",596712,9817,"Tuesday",899,13,"no"
"3968",2021-07-06,"South Carolina",598093,9841,"Tuesday",1381,24,"no"
"3969",2021-07-13,"South Carolina",600283,9856,"Tuesday",2190,15,"no"
"3970",2021-07-20,"South Carolina",603973,9860,"Tuesday",3690,4,"no"
"3971",2021-07-27,"South Carolina",611594,9883,"Tuesday",7621,23,"no"
"3972",2021-08-03,"South Carolina",626038,9917,"Tuesday",14444,34,"no"
"3973",2021-08-10,"South Carolina",645859,9992,"Tuesday",19821,75,"no"
"3974",2021-08-17,"South Carolina",669638,10115,"Tuesday",23779,123,"no"
"3975",2021-08-24,"South Carolina",699197,10324,"Tuesday",29559,209,"no"
"3976",2021-08-31,"South Carolina",735287,10598,"Tuesday",36090,274,"no"
"3977",2021-09-07,"South Carolina",773185,10972,"Tuesday",37898,374,"no"
"3978",2021-09-14,"South Carolina",806597,11349,"Tuesday",33412,377,"no"
"3979",2021-09-21,"South Carolina",832466,11828,"Tuesday",25869,479,"no"
"3980",2021-09-28,"South Carolina",852006,12259,"Tuesday",19540,431,"no"
"3981",2021-10-05,"South Carolina",868574,12729,"Tuesday",16568,470,"no"
"3982",2021-10-12,"South Carolina",879985,13056,"Tuesday",11411,327,"no"
"3983",2021-10-19,"South Carolina",888189,13321,"Tuesday",8204,265,"no"
"3984",2021-10-26,"South Carolina",894221,13565,"Tuesday",6032,244,"no"
"3985",2021-11-02,"South Carolina",899912,13766,"Tuesday",5691,201,"no"
"3986",2021-11-09,"South Carolina",904689,13898,"Tuesday",4777,132,"no"
"3987",2021-11-16,"South Carolina",909282,14042,"Tuesday",4593,144,"no"
"3988",2021-11-23,"South Carolina",914384,14135,"Tuesday",5102,93,"no"
"3989",2020-03-10,"South Dakota",5,1,"Tuesday",0,0,"no"
"3990",2020-03-17,"South Dakota",11,1,"Tuesday",6,0,"no"
"3991",2020-03-24,"South Dakota",30,1,"Tuesday",19,0,"no"
"3992",2020-03-31,"South Dakota",107,1,"Tuesday",77,0,"no"
"3993",2020-04-07,"South Dakota",320,6,"Tuesday",213,5,"no"
"3994",2020-04-14,"South Dakota",987,6,"Tuesday",667,0,"no"
"3995",2020-04-21,"South Dakota",1755,8,"Tuesday",768,2,"no"
"3996",2020-04-28,"South Dakota",2314,11,"Tuesday",559,3,"no"
"3997",2020-05-05,"South Dakota",2720,24,"Tuesday",406,13,"no"
"3998",2020-05-12,"South Dakota",3663,39,"Tuesday",943,15,"no"
"3999",2020-05-19,"South Dakota",4085,46,"Tuesday",422,7,"no"
"4000",2020-05-26,"South Dakota",4653,50,"Tuesday",568,4,"no"
"4001",2020-06-02,"South Dakota",5066,62,"Tuesday",413,12,"no"
"4002",2020-06-09,"South Dakota",5523,68,"Tuesday",457,6,"no"
"4003",2020-06-16,"South Dakota",5966,77,"Tuesday",443,9,"no"
"4004",2020-06-23,"South Dakota",6353,83,"Tuesday",387,6,"no"
"4005",2020-06-30,"South Dakota",6764,91,"Tuesday",411,8,"no"
"4006",2020-07-07,"South Dakota",7163,98,"Tuesday",399,7,"no"
"4007",2020-07-14,"South Dakota",7572,109,"Tuesday",409,11,"no"
"4008",2020-07-21,"South Dakota",8019,118,"Tuesday",447,9,"no"
"4009",2020-07-28,"South Dakota",8492,123,"Tuesday",473,5,"no"
"4010",2020-08-04,"South Dakota",9079,136,"Tuesday",587,13,"no"
"4011",2020-08-11,"South Dakota",9713,146,"Tuesday",634,10,"no"
"4012",2020-08-18,"South Dakota",10443,154,"Tuesday",730,8,"no"
"4013",2020-08-25,"South Dakota",11507,161,"Tuesday",1064,7,"no"
"4014",2020-09-01,"South Dakota",13749,167,"Tuesday",2242,6,"no"
"4015",2020-09-08,"South Dakota",15403,173,"Tuesday",1654,6,"no"
"4016",2020-09-15,"South Dakota",16994,184,"Tuesday",1591,11,"no"
"4017",2020-09-22,"South Dakota",19189,202,"Tuesday",2195,18,"no"
"4018",2020-09-29,"South Dakota",21997,223,"Tuesday",2808,21,"no"
"4019",2020-10-06,"South Dakota",24876,248,"Tuesday",2879,25,"no"
"4020",2020-10-13,"South Dakota",29339,288,"Tuesday",4463,40,"no"
"4021",2020-10-20,"South Dakota",34457,330,"Tuesday",5118,42,"no"
"4022",2020-10-27,"South Dakota",40730,375,"Tuesday",6273,45,"no"
"4023",2020-11-03,"South Dakota",48854,446,"Tuesday",8124,71,"no"
"4024",2020-11-10,"South Dakota",57334,540,"Tuesday",8480,94,"no"
"4025",2020-11-17,"South Dakota",67284,644,"Tuesday",9950,104,"no"
"4026",2020-11-24,"South Dakota",74859,821,"Tuesday",7575,177,"no"
"4027",2020-12-01,"South Dakota",80912,948,"Tuesday",6053,127,"no"
"4028",2020-12-08,"South Dakota",87038,1111,"Tuesday",6126,163,"no"
"4029",2020-12-15,"South Dakota",91699,1261,"Tuesday",4661,150,"no"
"4030",2020-12-22,"South Dakota",95509,1381,"Tuesday",3810,120,"no"
"4031",2020-12-29,"South Dakota",98158,1446,"Tuesday",2649,65,"no"
"4032",2021-01-05,"South Dakota",101076,1513,"Tuesday",2918,67,"no"
"4033",2021-01-12,"South Dakota",103743,1585,"Tuesday",2667,72,"no"
"4034",2021-01-19,"South Dakota",105786,1667,"Tuesday",2043,82,"no"
"4035",2021-01-26,"South Dakota",107380,1705,"Tuesday",1594,38,"no"
"4036",2021-02-02,"South Dakota",108431,1779,"Tuesday",1051,74,"no"
"4037",2021-02-09,"South Dakota",109405,1809,"Tuesday",974,30,"no"
"4038",2021-02-16,"South Dakota",110593,1844,"Tuesday",1188,35,"no"
"4039",2021-02-23,"South Dakota",111546,1863,"Tuesday",953,19,"no"
"4040",2021-03-02,"South Dakota",112652,1888,"Tuesday",1106,25,"no"
"4041",2021-03-09,"South Dakota",113753,1901,"Tuesday",1101,13,"no"
"4042",2021-03-16,"South Dakota",114791,1912,"Tuesday",1038,11,"no"
"4043",2021-03-23,"South Dakota",116100,1923,"Tuesday",1309,11,"no"
"4044",2021-03-30,"South Dakota",117495,1935,"Tuesday",1395,12,"no"
"4045",2021-04-06,"South Dakota",118680,1938,"Tuesday",1185,3,"no"
"4046",2021-04-13,"South Dakota",120154,1947,"Tuesday",1474,9,"no"
"4047",2021-04-20,"South Dakota",121360,1953,"Tuesday",1206,6,"no"
"4048",2021-04-27,"South Dakota",122228,1961,"Tuesday",868,8,"no"
"4049",2021-05-04,"South Dakota",122974,1973,"Tuesday",746,12,"no"
"4050",2021-05-11,"South Dakota",123435,1981,"Tuesday",461,8,"no"
"4051",2021-05-18,"South Dakota",123784,1994,"Tuesday",349,13,"no"
"4052",2021-05-25,"South Dakota",124023,2004,"Tuesday",239,10,"no"
"4053",2021-06-01,"South Dakota",124191,2014,"Tuesday",168,10,"no"
"4054",2021-06-08,"South Dakota",124302,2023,"Tuesday",111,9,"no"
"4055",2021-06-15,"South Dakota",124377,2026,"Tuesday",75,3,"no"
"4056",2021-06-22,"South Dakota",124446,2027,"Tuesday",69,1,"no"
"4057",2021-06-29,"South Dakota",124521,2033,"Tuesday",75,6,"no"
"4058",2021-07-06,"South Dakota",124582,2038,"Tuesday",61,5,"no"
"4059",2021-07-13,"South Dakota",124641,2039,"Tuesday",59,1,"no"
"4060",2021-07-20,"South Dakota",124750,2040,"Tuesday",109,1,"no"
"4061",2021-07-27,"South Dakota",124948,2041,"Tuesday",198,1,"no"
"4062",2021-08-03,"South Dakota",125216,2043,"Tuesday",268,2,"no"
"4063",2021-08-10,"South Dakota",125592,2050,"Tuesday",376,7,"no"
"4064",2021-08-17,"South Dakota",127320,2055,"Tuesday",1728,5,"no"
"4065",2021-08-24,"South Dakota",129411,2057,"Tuesday",2091,2,"no"
"4066",2021-08-31,"South Dakota",132259,2069,"Tuesday",2848,12,"no"
"4067",2021-09-07,"South Dakota",134308,2074,"Tuesday",2049,5,"no"
"4068",2021-09-14,"South Dakota",138292,2092,"Tuesday",3984,18,"no"
"4069",2021-09-21,"South Dakota",141141,2108,"Tuesday",2849,16,"no"
"4070",2021-09-28,"South Dakota",143995,2133,"Tuesday",2854,25,"no"
"4071",2021-10-05,"South Dakota",146594,2161,"Tuesday",2599,28,"no"
"4072",2021-10-12,"South Dakota",148249,2177,"Tuesday",1655,16,"no"
"4073",2021-10-19,"South Dakota",151088,2203,"Tuesday",2839,26,"no"
"4074",2021-10-26,"South Dakota",153321,2228,"Tuesday",2233,25,"no"
"4075",2021-11-02,"South Dakota",155603,2249,"Tuesday",2282,21,"no"
"4076",2021-11-09,"South Dakota",158267,2270,"Tuesday",2664,21,"no"
"4077",2021-11-16,"South Dakota",160992,2294,"Tuesday",2725,24,"no"
"4078",2021-11-23,"South Dakota",163721,2318,"Tuesday",2729,24,"no"
"4079",2020-03-10,"Tennessee",7,0,"Tuesday",0,0,"no"
"4080",2020-03-17,"Tennessee",73,0,"Tuesday",66,0,"no"
"4081",2020-03-24,"Tennessee",678,2,"Tuesday",605,2,"no"
"4082",2020-03-31,"Tennessee",2049,13,"Tuesday",1371,11,"no"
"4083",2020-04-07,"Tennessee",4010,72,"Tuesday",1961,59,"no"
"4084",2020-04-14,"Tennessee",5654,123,"Tuesday",1644,51,"no"
"4085",2020-04-21,"Tennessee",7317,159,"Tuesday",1663,36,"no"
"4086",2020-04-28,"Tennessee",9974,190,"Tuesday",2657,31,"no"
"4087",2020-05-05,"Tennessee",13555,225,"Tuesday",3581,35,"no"
"4088",2020-05-12,"Tennessee",15777,264,"Tuesday",2222,39,"no"
"4089",2020-05-19,"Tennessee",18301,301,"Tuesday",2524,37,"no"
"4090",2020-05-26,"Tennessee",20960,339,"Tuesday",2659,38,"no"
"4091",2020-06-02,"Tennessee",24498,378,"Tuesday",3538,39,"no"
"4092",2020-06-09,"Tennessee",27865,430,"Tuesday",3367,52,"no"
"4093",2020-06-16,"Tennessee",31623,487,"Tuesday",3758,57,"no"
"4094",2020-06-23,"Tennessee",36018,535,"Tuesday",4395,48,"no"
"4095",2020-06-30,"Tennessee",42815,597,"Tuesday",6797,62,"no"
"4096",2020-07-07,"Tennessee",52643,657,"Tuesday",9828,60,"no"
"4097",2020-07-14,"Tennessee",65412,757,"Tuesday",12769,100,"no"
"4098",2020-07-21,"Tennessee",80026,863,"Tuesday",14614,106,"no"
"4099",2020-07-28,"Tennessee",96318,988,"Tuesday",16292,125,"no"
"4100",2020-08-04,"Tennessee",109652,1103,"Tuesday",13334,115,"no"
"4101",2020-08-11,"Tennessee",122003,1259,"Tuesday",12351,156,"no"
"4102",2020-08-18,"Tennessee",132796,1410,"Tuesday",10793,151,"no"
"4103",2020-08-25,"Tennessee",142501,1605,"Tuesday",9705,195,"no"
"4104",2020-09-01,"Tennessee",153274,1753,"Tuesday",10773,148,"no"
"4105",2020-09-08,"Tennessee",163180,1873,"Tuesday",9906,120,"no"
"4106",2020-09-15,"Tennessee",172692,2102,"Tuesday",9512,229,"no"
"4107",2020-09-22,"Tennessee",182546,2236,"Tuesday",9854,134,"no"
"4108",2020-09-29,"Tennessee",191859,2393,"Tuesday",9313,157,"no"
"4109",2020-10-06,"Tennessee",202257,2594,"Tuesday",10398,201,"no"
"4110",2020-10-13,"Tennessee",215423,2768,"Tuesday",13166,174,"no"
"4111",2020-10-20,"Tennessee",229794,2924,"Tuesday",14371,156,"no"
"4112",2020-10-27,"Tennessee",247688,3176,"Tuesday",17894,252,"no"
"4113",2020-11-03,"Tennessee",262053,3419,"Tuesday",14365,243,"no"
"4114",2020-11-10,"Tennessee",284725,3639,"Tuesday",22672,220,"no"
"4115",2020-11-17,"Tennessee",314553,3953,"Tuesday",29828,314,"no"
"4116",2020-11-24,"Tennessee",339059,4325,"Tuesday",24506,372,"no"
"4117",2020-12-01,"Tennessee",371980,4584,"Tuesday",32921,259,"no"
"4118",2020-12-08,"Tennessee",405149,5051,"Tuesday",33169,467,"no"
"4119",2020-12-15,"Tennessee",460454,5557,"Tuesday",55305,506,"no"
"4120",2020-12-22,"Tennessee",519475,6205,"Tuesday",59021,648,"no"
"4121",2020-12-29,"Tennessee",557554,6647,"Tuesday",38079,442,"no"
"4122",2021-01-05,"Tennessee",602397,7200,"Tuesday",44843,553,"no"
"4123",2021-01-12,"Tennessee",649227,7941,"Tuesday",46830,741,"no"
"4124",2021-01-19,"Tennessee",677425,8391,"Tuesday",28198,450,"no"
"4125",2021-01-26,"Tennessee",699570,9078,"Tuesday",22145,687,"no"
"4126",2021-02-02,"Tennessee",717472,9806,"Tuesday",17902,728,"no"
"4127",2021-02-09,"Tennessee",732979,10528,"Tuesday",15507,722,"no"
"4128",2021-02-16,"Tennessee",746183,10862,"Tuesday",13204,334,"no"
"4129",2021-02-23,"Tennessee",754161,11108,"Tuesday",7978,246,"no"
"4130",2021-03-02,"Tennessee",762964,11342,"Tuesday",8803,234,"no"
"4131",2021-03-09,"Tennessee",771292,11489,"Tuesday",8328,147,"no"
"4132",2021-03-16,"Tennessee",779888,11547,"Tuesday",8596,58,"no"
"4133",2021-03-23,"Tennessee",788549,11643,"Tuesday",8661,96,"no"
"4134",2021-03-30,"Tennessee",796371,11789,"Tuesday",7822,146,"no"
"4135",2021-04-06,"Tennessee",803916,11866,"Tuesday",7545,77,"no"
"4136",2021-04-13,"Tennessee",811905,11921,"Tuesday",7989,55,"no"
"4137",2021-04-20,"Tennessee",822305,12001,"Tuesday",10400,80,"no"
"4138",2021-04-27,"Tennessee",829599,12066,"Tuesday",7294,65,"no"
"4139",2021-05-04,"Tennessee",835281,12120,"Tuesday",5682,54,"no"
"4140",2021-05-11,"Tennessee",840049,12194,"Tuesday",4768,74,"no"
"4141",2021-05-18,"Tennessee",844110,12240,"Tuesday",4061,46,"no"
"4142",2021-05-25,"Tennessee",846891,12300,"Tuesday",2781,60,"no"
"4143",2021-06-01,"Tennessee",848552,12356,"Tuesday",1661,56,"no"
"4144",2021-06-08,"Tennessee",849905,12392,"Tuesday",1353,36,"no"
"4145",2021-06-15,"Tennessee",852649,12403,"Tuesday",2744,11,"no"
"4146",2021-06-22,"Tennessee",853476,12433,"Tuesday",827,30,"no"
"4147",2021-06-29,"Tennessee",854043,12463,"Tuesday",567,30,"no"
"4148",2021-07-06,"Tennessee",855377,12489,"Tuesday",1334,26,"no"
"4149",2021-07-13,"Tennessee",858502,12526,"Tuesday",3125,37,"no"
"4150",2021-07-20,"Tennessee",863228,12555,"Tuesday",4726,29,"no"
"4151",2021-07-27,"Tennessee",872825,12616,"Tuesday",9597,61,"no"
"4152",2021-08-03,"Tennessee",888787,12680,"Tuesday",15962,64,"no"
"4153",2021-08-10,"Tennessee",912164,12787,"Tuesday",23377,107,"no"
"4154",2021-08-17,"Tennessee",942488,12916,"Tuesday",30324,129,"no"
"4155",2021-08-24,"Tennessee",985126,13132,"Tuesday",42638,216,"no"
"4156",2021-08-31,"Tennessee",1032434,13378,"Tuesday",47308,246,"no"
"4157",2021-09-07,"Tennessee",1085109,13612,"Tuesday",52675,234,"no"
"4158",2021-09-14,"Tennessee",1133200,14020,"Tuesday",48091,408,"no"
"4159",2021-09-21,"Tennessee",1163270,14334,"Tuesday",30070,314,"no"
"4160",2021-09-28,"Tennessee",1192736,14934,"Tuesday",29466,600,"no"
"4161",2021-10-05,"Tennessee",1212729,15277,"Tuesday",19993,343,"no"
"4162",2021-10-12,"Tennessee",1227638,15554,"Tuesday",14909,277,"no"
"4163",2021-10-19,"Tennessee",1238594,15840,"Tuesday",10956,286,"no"
"4164",2021-10-26,"Tennessee",1247192,16109,"Tuesday",8598,269,"no"
"4165",2021-11-02,"Tennessee",1254403,16273,"Tuesday",7211,164,"no"
"4166",2021-11-09,"Tennessee",1261040,16463,"Tuesday",6637,190,"no"
"4167",2021-11-16,"Tennessee",1269525,16601,"Tuesday",8485,138,"no"
"4168",2021-11-23,"Tennessee",1278841,16775,"Tuesday",9316,174,"no"
"4169",2020-02-18,"Texas",2,0,"Tuesday",0,0,"no"
"4170",2020-02-25,"Texas",10,0,"Tuesday",8,0,"no"
"4171",2020-03-03,"Texas",11,0,"Tuesday",1,0,"no"
"4172",2020-03-10,"Texas",31,0,"Tuesday",20,0,"no"
"4173",2020-03-17,"Texas",106,1,"Tuesday",75,1,"no"
"4174",2020-03-24,"Texas",857,11,"Tuesday",751,10,"no"
"4175",2020-03-31,"Texas",3588,57,"Tuesday",2731,46,"no"
"4176",2020-04-07,"Texas",8968,177,"Tuesday",5380,120,"no"
"4177",2020-04-14,"Texas",15303,365,"Tuesday",6335,188,"no"
"4178",2020-04-21,"Texas",20949,552,"Tuesday",5646,187,"no"
"4179",2020-04-28,"Texas",26868,738,"Tuesday",5919,186,"no"
"4180",2020-05-05,"Texas",34286,955,"Tuesday",7418,217,"no"
"4181",2020-05-12,"Texas",42348,1169,"Tuesday",8062,214,"no"
"4182",2020-05-19,"Texas",51080,1405,"Tuesday",8732,236,"no"
"4183",2020-05-26,"Texas",57573,1552,"Tuesday",6493,147,"no"
"4184",2020-06-02,"Texas",67966,1732,"Tuesday",10393,180,"no"
"4185",2020-06-09,"Texas",79271,1886,"Tuesday",11305,154,"no"
"4186",2020-06-16,"Texas",95973,2057,"Tuesday",16702,171,"no"
"4187",2020-06-23,"Texas",124726,2246,"Tuesday",28753,189,"no"
"4188",2020-06-30,"Texas",166703,2482,"Tuesday",41977,236,"no"
"4189",2020-07-07,"Texas",219164,2816,"Tuesday",52461,334,"no"
"4190",2020-07-14,"Texas",284638,3449,"Tuesday",65474,633,"no"
"4191",2020-07-21,"Texas",355594,4319,"Tuesday",70956,870,"no"
"4192",2020-07-28,"Texas",412849,6518,"Tuesday",57255,2199,"no"
"4193",2020-08-04,"Texas",473105,7951,"Tuesday",60256,1433,"no"
"4194",2020-08-11,"Texas",524898,9311,"Tuesday",51793,1360,"no"
"4195",2020-08-18,"Texas",577220,10798,"Tuesday",52322,1487,"no"
"4196",2020-08-25,"Texas",613707,12012,"Tuesday",36487,1214,"no"
"4197",2020-09-01,"Texas",645534,13004,"Tuesday",31827,992,"no"
"4198",2020-09-08,"Texas",670427,13855,"Tuesday",24893,851,"no"
"4199",2020-09-15,"Texas",701509,14661,"Tuesday",31082,806,"no"
"4200",2020-09-22,"Texas",749069,15322,"Tuesday",47560,661,"no"
"4201",2020-09-29,"Texas",780543,15994,"Tuesday",31474,672,"no"
"4202",2020-10-06,"Texas",811191,16622,"Tuesday",30648,628,"no"
"4203",2020-10-13,"Texas",842316,17165,"Tuesday",31125,543,"no"
"4204",2020-10-20,"Texas",879949,17644,"Tuesday",37633,479,"no"
"4205",2020-10-27,"Texas",924475,18155,"Tuesday",44526,511,"no"
"4206",2020-11-03,"Texas",974292,18722,"Tuesday",49817,567,"no"
"4207",2020-11-10,"Texas",1038214,19423,"Tuesday",63922,701,"no"
"4208",2020-11-17,"Texas",1112676,20278,"Tuesday",74462,855,"no"
"4209",2020-11-24,"Texas",1204366,21338,"Tuesday",91690,1060,"no"
"4210",2020-12-01,"Texas",1275295,22204,"Tuesday",70929,866,"no"
"4211",2020-12-08,"Texas",1374960,23439,"Tuesday",99665,1235,"no"
"4212",2020-12-15,"Texas",1513068,24796,"Tuesday",138108,1357,"no"
"4213",2020-12-22,"Texas",1630886,26363,"Tuesday",117818,1567,"no"
"4214",2020-12-29,"Texas",1734268,27499,"Tuesday",103382,1136,"no"
"4215",2021-01-05,"Texas",1862478,28949,"Tuesday",128210,1450,"no"
"4216",2021-01-12,"Texas",2017036,31017,"Tuesday",154558,2068,"no"
"4217",2021-01-19,"Texas",2158462,33176,"Tuesday",141426,2159,"no"
"4218",2021-01-26,"Texas",2288854,35544,"Tuesday",130392,2368,"no"
"4219",2021-02-02,"Texas",2430370,37760,"Tuesday",141516,2216,"no"
"4220",2021-02-09,"Texas",2516432,39973,"Tuesday",86062,2213,"no"
"4221",2021-02-16,"Texas",2572743,41546,"Tuesday",56311,1573,"no"
"4222",2021-02-23,"Texas",2614977,42728,"Tuesday",42234,1182,"no"
"4223",2021-03-02,"Texas",2665566,44353,"Tuesday",50589,1625,"no"
"4224",2021-03-09,"Texas",2701913,45754,"Tuesday",36347,1401,"no"
"4225",2021-03-16,"Texas",2734622,46827,"Tuesday",32709,1073,"no"
"4226",2021-03-23,"Texas",2758973,47701,"Tuesday",24351,874,"no"
"4227",2021-03-30,"Texas",2785961,48420,"Tuesday",26988,719,"no"
"4228",2021-04-06,"Texas",2807504,48968,"Tuesday",21543,548,"no"
"4229",2021-04-13,"Texas",2833381,49456,"Tuesday",25877,488,"no"
"4230",2021-04-20,"Texas",2855946,49829,"Tuesday",22565,373,"no"
"4231",2021-04-27,"Texas",2877890,50196,"Tuesday",21944,367,"no"
"4232",2021-05-04,"Texas",2899356,50567,"Tuesday",21466,371,"no"
"4233",2021-05-11,"Texas",2915330,50883,"Tuesday",15974,316,"no"
"4234",2021-05-18,"Texas",2929734,51180,"Tuesday",14404,297,"no"
"4235",2021-05-25,"Texas",2941936,51453,"Tuesday",12202,273,"no"
"4236",2021-06-01,"Texas",2948635,51689,"Tuesday",6699,236,"no"
"4237",2021-06-08,"Texas",2960310,51949,"Tuesday",11675,260,"no"
"4238",2021-06-15,"Texas",2973462,52147,"Tuesday",13152,198,"no"
"4239",2021-06-22,"Texas",2982215,52328,"Tuesday",8753,181,"no"
"4240",2021-06-29,"Texas",2990978,52494,"Tuesday",8763,166,"no"
"4241",2021-07-06,"Texas",3000308,52656,"Tuesday",9330,162,"no"
"4242",2021-07-13,"Texas",3018297,52824,"Tuesday",17989,168,"no"
"4243",2021-07-20,"Texas",3042473,52992,"Tuesday",24176,168,"no"
"4244",2021-07-27,"Texas",3088278,53210,"Tuesday",45805,218,"no"
"4245",2021-08-03,"Texas",3164075,53514,"Tuesday",75797,304,"no"
"4246",2021-08-10,"Texas",3263345,53953,"Tuesday",99270,439,"no"
"4247",2021-08-17,"Texas",3372386,54643,"Tuesday",109041,690,"no"
"4248",2021-08-24,"Texas",3488035,55719,"Tuesday",115649,1076,"no"
"4249",2021-08-31,"Texas",3604438,57205,"Tuesday",116403,1486,"no"
"4250",2021-09-07,"Texas",3710719,58788,"Tuesday",106281,1583,"no"
"4251",2021-09-14,"Texas",3857592,60790,"Tuesday",146873,2002,"no"
"4252",2021-09-21,"Texas",3954709,62778,"Tuesday",97117,1988,"no"
"4253",2021-09-28,"Texas",4035865,64806,"Tuesday",81156,2028,"no"
"4254",2021-10-05,"Texas",4095417,66638,"Tuesday",59552,1832,"no"
"4255",2021-10-12,"Texas",4145150,68287,"Tuesday",49733,1649,"no"
"4256",2021-10-19,"Texas",4182689,69649,"Tuesday",37539,1362,"no"
"4257",2021-10-26,"Texas",4212519,70815,"Tuesday",29830,1166,"no"
"4258",2021-11-02,"Texas",4238926,71708,"Tuesday",26407,893,"no"
"4259",2021-11-09,"Texas",4261017,72439,"Tuesday",22091,731,"no"
"4260",2021-11-16,"Texas",4284307,73235,"Tuesday",23290,796,"no"
"4261",2021-11-23,"Texas",4306962,73832,"Tuesday",22655,597,"no"
"4262",2020-02-25,"Utah",1,0,"Tuesday",0,0,"no"
"4263",2020-03-03,"Utah",1,0,"Tuesday",0,0,"no"
"4264",2020-03-10,"Utah",4,0,"Tuesday",3,0,"no"
"4265",2020-03-17,"Utah",51,0,"Tuesday",47,0,"no"
"4266",2020-03-24,"Utah",299,1,"Tuesday",248,1,"no"
"4267",2020-03-31,"Utah",887,5,"Tuesday",588,4,"no"
"4268",2020-04-07,"Utah",1737,13,"Tuesday",850,8,"no"
"4269",2020-04-14,"Utah",2420,19,"Tuesday",683,6,"no"
"4270",2020-04-21,"Utah",3301,32,"Tuesday",881,13,"no"
"4271",2020-04-28,"Utah",4343,45,"Tuesday",1042,13,"no"
"4272",2020-05-05,"Utah",5449,56,"Tuesday",1106,11,"no"
"4273",2020-05-12,"Utah",6454,73,"Tuesday",1005,17,"no"
"4274",2020-05-19,"Utah",7530,88,"Tuesday",1076,15,"no"
"4275",2020-05-26,"Utah",8622,101,"Tuesday",1092,13,"no"
"4276",2020-06-02,"Utah",10237,113,"Tuesday",1615,12,"no"
"4277",2020-06-09,"Utah",12639,127,"Tuesday",2402,14,"no"
"4278",2020-06-16,"Utah",15077,145,"Tuesday",2438,18,"no"
"4279",2020-06-23,"Utah",18454,163,"Tuesday",3377,18,"no"
"4280",2020-06-30,"Utah",22364,172,"Tuesday",3910,9,"no"
"4281",2020-07-07,"Utah",26203,194,"Tuesday",3839,22,"no"
"4282",2020-07-14,"Utah",30774,226,"Tuesday",4571,32,"no"
"4283",2020-07-21,"Utah",35089,255,"Tuesday",4315,29,"no"
"4284",2020-07-28,"Utah",38877,290,"Tuesday",3788,35,"no"
"4285",2020-08-04,"Utah",42018,324,"Tuesday",3141,34,"no"
"4286",2020-08-11,"Utah",44836,350,"Tuesday",2818,26,"no"
"4287",2020-08-18,"Utah",47285,372,"Tuesday",2449,22,"no"
"4288",2020-08-25,"Utah",49870,398,"Tuesday",2585,26,"no"
"4289",2020-09-01,"Utah",52505,410,"Tuesday",2635,12,"no"
"4290",2020-09-08,"Utah",55424,426,"Tuesday",2919,16,"no"
"4291",2020-09-15,"Utah",59017,436,"Tuesday",3593,10,"no"
"4292",2020-09-22,"Utah",65058,443,"Tuesday",6041,7,"no"
"4293",2020-09-29,"Utah",72136,457,"Tuesday",7078,14,"no"
"4294",2020-10-06,"Utah",79449,489,"Tuesday",7313,32,"no"
"4295",2020-10-13,"Utah",87825,524,"Tuesday",8376,35,"no"
"4296",2020-10-20,"Utah",96643,552,"Tuesday",8818,28,"no"
"4297",2020-10-27,"Utah",107246,579,"Tuesday",10603,27,"no"
"4298",2020-11-03,"Utah",119375,620,"Tuesday",12129,41,"no"
"4299",2020-11-10,"Utah",137523,672,"Tuesday",18148,52,"no"
